"","Call.Id","Agent","Date","Time","Topic","Answered","Resolved","Speed_of_answer_in_seconds","AvgTalkDuration","Satisfaction_rating","AvgTalkDuration_seconds","AvgTalkDuration_minutes","Year","Month","Weekday","Hour","Time_Category"
"1257","ID1257","Martha",2021-01-23,"12:14:24","Contract related","Y","Y",26,"0:03:47",3,227.1050926,3.783333333,2021,1,"Sat",12,"Morning"
"1258","ID1258","Diane",2021-01-23,"12:14:24","Payment related","Y","Y",33,"0:01:44",5,104.0481481,1.733333333,2021,1,"Sat",12,"Morning"
"1259","ID1259","Dan",2021-01-23,"12:43:12","Streaming","Y","Y",18,"0:01:14",4,74.03425926,1.233333333,2021,1,"Sat",12,"Morning"
"1260","ID1260","Greg",2021-01-23,"12:43:12","Payment related","Y","Y",29,"0:05:55",5,355.1643519,5.916666667,2021,1,"Sat",12,"Morning"
"1261","ID1261","Greg",2021-01-23,"12:54:43","Payment related","Y","Y",89,"0:01:34",2,94.04351852,1.566666667,2021,1,"Sat",12,"Morning"
"1262","ID1262","Martha",2021-01-23,"12:54:43","Technical Support","N","N",NA,"",NA,0,0,2021,1,"Sat",12,"Morning"
"1263","ID1263","Diane",2021-01-23,"13:33:36","Admin Support","Y","Y",44,"0:03:12",5,192.0888889,3.2,2021,1,"Sat",13,"Afternoon"
"1264","ID1264","Diane",2021-01-23,"13:33:36","Contract related","Y","N",62,"0:03:33",4,213.0986111,3.55,2021,1,"Sat",13,"Afternoon"
"1265","ID1265","Dan",2021-01-23,"13:37:55","Admin Support","Y","Y",29,"0:01:50",5,110.0509259,1.833333333,2021,1,"Sat",13,"Afternoon"
"1266","ID1266","Joe",2021-01-23,"13:37:55","Admin Support","Y","Y",10,"0:06:42",5,402.1861111,6.7,2021,1,"Sat",13,"Afternoon"
"1267","ID1267","Dan",2021-01-23,"14:13:55","Payment related","Y","Y",75,"0:02:00",4,120.0555556,2,2021,1,"Sat",14,"Afternoon"
"1268","ID1268","Martha",2021-01-23,"14:13:55","Streaming","N","N",NA,"",NA,0,0,2021,1,"Sat",14,"Afternoon"
"1269","ID1269","Dan",2021-01-23,"14:52:48","Technical Support","Y","Y",33,"0:01:06",5,66.03055556,1.1,2021,1,"Sat",14,"Afternoon"
"1270","ID1270","Becky",2021-01-23,"14:52:48","Technical Support","N","N",NA,"",NA,0,0,2021,1,"Sat",14,"Afternoon"
"1271","ID1271","Becky",2021-01-23,"16:01:55","Payment related","Y","N",56,"0:01:58",4,118.0546296,1.966666667,2021,1,"Sat",16,"Afternoon"
"1272","ID1272","Martha",2021-01-23,"16:01:55","Admin Support","N","N",NA,"",NA,0,0,2021,1,"Sat",16,"Afternoon"
"1273","ID1273","Stewart",2021-01-23,"16:13:26","Contract related","Y","N",31,"0:00:31",3,31.01435185,0.516666667,2021,1,"Sat",16,"Afternoon"
"1274","ID1274","Greg",2021-01-23,"16:13:26","Streaming","Y","Y",56,"0:01:20",2,80.03703704,1.333333333,2021,1,"Sat",16,"Afternoon"
"1275","ID1275","Jim",2021-01-23,"16:37:55","Payment related","Y","Y",53,"0:01:43",4,103.0476852,1.716666667,2021,1,"Sat",16,"Afternoon"
"1276","ID1276","Diane",2021-01-23,"16:37:55","Technical Support","Y","Y",12,"0:05:48",3,348.1611111,5.8,2021,1,"Sat",16,"Afternoon"
"1277","ID1277","Stewart",2021-01-23,"16:45:07","Streaming","Y","Y",53,"0:06:03",3,363.1680556,6.05,2021,1,"Sat",16,"Afternoon"
"1278","ID1278","Diane",2021-01-23,"16:45:07","Streaming","Y","Y",116,"0:04:58",3,298.137963,4.966666667,2021,1,"Sat",16,"Afternoon"
"1279","ID1279","Joe",2021-01-23,"17:24:00","Payment related","Y","Y",19,"0:01:11",4,71.03287037,1.183333333,2021,1,"Sat",17,"Afternoon"
"1280","ID1280","Dan",2021-01-23,"17:24:00","Contract related","N","N",NA,"",NA,0,0,2021,1,"Sat",17,"Afternoon"
"1281","ID1281","Joe",2021-01-23,"17:41:17","Streaming","Y","Y",74,"0:05:54",2,354.1638889,5.9,2021,1,"Sat",17,"Afternoon"
"1282","ID1282","Greg",2021-01-23,"17:41:17","Streaming","Y","Y",85,"0:02:44",3,164.0759259,2.733333333,2021,1,"Sat",17,"Afternoon"
"1283","ID1283","Greg",2021-01-23,"17:44:10","Contract related","N","N",NA,"",NA,0,0,2021,1,"Sat",17,"Afternoon"
"1284","ID1284","Stewart",2021-01-23,"17:44:10","Payment related","N","N",NA,"",NA,0,0,2021,1,"Sat",17,"Afternoon"
"1285","ID1285","Dan",2021-01-24,"9:05:46","Payment related","N","N",NA,"",NA,0,0,2021,1,"Sun",9,"Morning"
"1286","ID1286","Diane",2021-01-24,"9:05:46","Streaming","Y","Y",48,"0:06:36",2,396.1833333,6.6,2021,1,"Sun",9,"Morning"
"1287","ID1287","Joe",2021-01-24,"9:05:46","Payment related","Y","Y",57,"0:04:32",3,272.1259259,4.533333333,2021,1,"Sun",9,"Morning"
"1288","ID1288","Jim",2021-01-24,"9:05:46","Admin Support","Y","N",116,"0:05:09",3,309.1430556,5.15,2021,1,"Sun",9,"Morning"
"1289","ID1289","Greg",2021-01-24,"9:12:58","Admin Support","Y","Y",21,"0:00:50",1,50.02314815,0.833333333,2021,1,"Sun",9,"Morning"
"1290","ID1290","Martha",2021-01-24,"9:12:58","Contract related","Y","Y",87,"0:02:11",3,131.0606481,2.183333333,2021,1,"Sun",9,"Morning"
"1291","ID1291","Joe",2021-01-24,"9:20:10","Technical Support","Y","Y",42,"0:03:56",3,236.1092593,3.933333333,2021,1,"Sun",9,"Morning"
"1292","ID1292","Greg",2021-01-24,"9:20:10","Technical Support","Y","Y",86,"0:01:28",1,88.04074074,1.466666667,2021,1,"Sun",9,"Morning"
"1293","ID1293","Joe",2021-01-24,"9:24:29","Payment related","Y","Y",95,"0:03:05",5,185.0856481,3.083333333,2021,1,"Sun",9,"Morning"
"1294","ID1294","Joe",2021-01-24,"9:24:29","Contract related","N","N",NA,"",NA,0,0,2021,1,"Sun",9,"Morning"
"1295","ID1295","Jim",2021-01-24,"9:54:43","Technical Support","Y","Y",109,"0:05:47",3,347.1606481,5.783333333,2021,1,"Sun",9,"Morning"
"1296","ID1296","Greg",2021-01-24,"9:54:43","Payment related","N","N",NA,"",NA,0,0,2021,1,"Sun",9,"Morning"
"1297","ID1297","Greg",2021-01-24,"10:03:22","Admin Support","Y","Y",104,"0:05:35",2,335.1550926,5.583333333,2021,1,"Sun",10,"Morning"
"1298","ID1298","Martha",2021-01-24,"10:03:22","Payment related","Y","Y",123,"0:01:55",1,115.0532407,1.916666667,2021,1,"Sun",10,"Morning"
"1299","ID1299","Martha",2021-01-24,"10:04:48","Streaming","Y","Y",72,"0:05:11",5,311.1439815,5.183333333,2021,1,"Sun",10,"Morning"
"1300","ID1300","Jim",2021-01-24,"10:04:48","Technical Support","N","N",NA,"",NA,0,0,2021,1,"Sun",10,"Morning"
"1301","ID1301","Stewart",2021-01-24,"10:04:48","Contract related","Y","N",28,"0:00:52",4,52.02407407,0.866666667,2021,1,"Sun",10,"Morning"
"1302","ID1302","Dan",2021-01-24,"10:04:48","Streaming","Y","Y",124,"0:03:13",4,193.0893519,3.216666667,2021,1,"Sun",10,"Morning"
"1303","ID1303","Jim",2021-01-24,"10:29:17","Payment related","Y","Y",16,"0:04:35",4,275.1273148,4.583333333,2021,1,"Sun",10,"Morning"
"1304","ID1304","Martha",2021-01-24,"10:29:17","Admin Support","N","N",NA,"",NA,0,0,2021,1,"Sun",10,"Morning"
"1305","ID1305","Joe",2021-01-24,"10:32:10","Admin Support","Y","Y",125,"0:00:31",3,31.01435185,0.516666667,2021,1,"Sun",10,"Morning"
"1306","ID1306","Becky",2021-01-24,"10:32:10","Contract related","N","N",NA,"",NA,0,0,2021,1,"Sun",10,"Morning"
"1307","ID1307","Dan",2021-01-24,"11:11:02","Contract related","Y","Y",61,"0:03:05",3,185.0856481,3.083333333,2021,1,"Sun",11,"Morning"
"1308","ID1308","Diane",2021-01-24,"11:11:02","Streaming","Y","Y",55,"0:06:30",1,390.1805556,6.5,2021,1,"Sun",11,"Morning"
"1309","ID1309","Becky",2021-01-24,"11:42:43","Technical Support","Y","Y",41,"0:03:54",4,234.1083333,3.9,2021,1,"Sun",11,"Morning"
"1310","ID1310","Greg",2021-01-24,"11:42:43","Contract related","Y","Y",81,"0:06:19",3,379.175463,6.316666667,2021,1,"Sun",11,"Morning"
"1311","ID1311","Stewart",2021-01-24,"12:21:36","Contract related","Y","Y",112,"0:03:43",3,223.1032407,3.716666667,2021,1,"Sun",12,"Morning"
"1312","ID1312","Diane",2021-01-24,"12:21:36","Streaming","Y","Y",58,"0:04:19",4,259.1199074,4.316666667,2021,1,"Sun",12,"Morning"
"1313","ID1313","Jim",2021-01-24,"12:25:55","Streaming","Y","N",61,"0:00:42",5,42.01944444,0.7,2021,1,"Sun",12,"Morning"
"1314","ID1314","Becky",2021-01-24,"12:25:55","Payment related","Y","Y",51,"0:06:44",3,404.187037,6.733333333,2021,1,"Sun",12,"Morning"
"1315","ID1315","Jim",2021-01-24,"13:00:29","Streaming","Y","Y",102,"0:03:59",4,239.1106481,3.983333333,2021,1,"Sun",13,"Afternoon"
"1316","ID1316","Joe",2021-01-24,"13:00:29","Payment related","Y","Y",19,"0:05:43",4,343.1587963,5.716666667,2021,1,"Sun",13,"Afternoon"
"1317","ID1317","Dan",2021-01-24,"13:13:26","Streaming","Y","Y",33,"0:03:06",2,186.0861111,3.1,2021,1,"Sun",13,"Afternoon"
"1318","ID1318","Joe",2021-01-24,"13:13:26","Technical Support","Y","Y",113,"0:06:04",3,364.1685185,6.066666667,2021,1,"Sun",13,"Afternoon"
"1319","ID1319","Diane",2021-01-24,"14:15:22","Technical Support","Y","Y",28,"0:03:50",5,230.1064815,3.833333333,2021,1,"Sun",14,"Afternoon"
"1320","ID1320","Dan",2021-01-24,"14:15:22","Technical Support","Y","Y",46,"0:04:43",1,283.1310185,4.716666667,2021,1,"Sun",14,"Afternoon"
"1321","ID1321","Joe",2021-01-24,"14:45:36","Technical Support","Y","Y",76,"0:01:09",3,69.03194444,1.15,2021,1,"Sun",14,"Afternoon"
"1322","ID1322","Diane",2021-01-24,"14:45:36","Technical Support","Y","Y",124,"0:03:09",2,189.0875,3.15,2021,1,"Sun",14,"Afternoon"
"1323","ID1323","Martha",2021-01-24,"14:47:02","Technical Support","Y","Y",96,"0:04:30",2,270.125,4.5,2021,1,"Sun",14,"Afternoon"
"1324","ID1324","Greg",2021-01-24,"14:47:02","Streaming","Y","N",110,"0:05:03",5,303.1402778,5.05,2021,1,"Sun",14,"Afternoon"
"1325","ID1325","Dan",2021-01-24,"15:48:58","Payment related","Y","Y",116,"0:03:39",5,219.1013889,3.65,2021,1,"Sun",15,"Afternoon"
"1326","ID1326","Dan",2021-01-24,"15:48:58","Payment related","Y","Y",14,"0:06:11",5,371.1717593,6.183333333,2021,1,"Sun",15,"Afternoon"
"1327","ID1327","Stewart",2021-01-24,"15:59:02","Admin Support","Y","Y",53,"0:06:01",4,361.1671296,6.016666667,2021,1,"Sun",15,"Afternoon"
"1328","ID1328","Joe",2021-01-24,"15:59:02","Streaming","Y","Y",37,"0:04:49",2,289.1337963,4.816666667,2021,1,"Sun",15,"Afternoon"
"1329","ID1329","Greg",2021-01-24,"16:01:55","Admin Support","Y","Y",68,"0:00:43",1,43.01990741,0.716666667,2021,1,"Sun",16,"Afternoon"
"1330","ID1330","Greg",2021-01-24,"16:01:55","Streaming","Y","Y",43,"0:03:10",3,190.087963,3.166666667,2021,1,"Sun",16,"Afternoon"
"1331","ID1331","Greg",2021-01-24,"16:45:07","Technical Support","Y","Y",19,"0:02:21",3,141.0652778,2.35,2021,1,"Sun",16,"Afternoon"
"1332","ID1332","Stewart",2021-01-24,"16:45:07","Technical Support","Y","Y",47,"0:04:26",3,266.1231481,4.433333333,2021,1,"Sun",16,"Afternoon"
"1333","ID1333","Becky",2021-01-24,"17:16:48","Contract related","N","N",NA,"",NA,0,0,2021,1,"Sun",17,"Afternoon"
"1334","ID1334","Greg",2021-01-24,"17:16:48","Payment related","Y","Y",84,"0:06:21",4,381.1763889,6.35,2021,1,"Sun",17,"Afternoon"
"1335","ID1335","Jim",2021-01-24,"17:25:26","Payment related","Y","Y",17,"0:02:35",1,155.0717593,2.583333333,2021,1,"Sun",17,"Afternoon"
"1336","ID1336","Becky",2021-01-24,"17:25:26","Payment related","Y","Y",116,"0:01:17",4,77.03564815,1.283333333,2021,1,"Sun",17,"Afternoon"
"1337","ID1337","Diane",2021-01-24,"17:54:14","Admin Support","Y","Y",22,"0:01:46",4,106.0490741,1.766666667,2021,1,"Sun",17,"Afternoon"
"1338","ID1338","Jim",2021-01-24,"17:54:14","Technical Support","Y","Y",10,"0:06:13",4,373.1726852,6.216666667,2021,1,"Sun",17,"Afternoon"
"1339","ID1339","Dan",2021-01-25,"9:15:50","Streaming","Y","Y",76,"0:01:32",4,92.04259259,1.533333333,2021,1,"Mon",9,"Morning"
"1340","ID1340","Joe",2021-01-25,"9:15:50","Payment related","Y","Y",104,"0:06:36",4,396.1833333,6.6,2021,1,"Mon",9,"Morning"
"1341","ID1341","Jim",2021-01-25,"9:25:55","Streaming","Y","Y",44,"0:06:50",3,410.1898148,6.833333333,2021,1,"Mon",9,"Morning"
"1342","ID1342","Jim",2021-01-25,"9:25:55","Admin Support","Y","Y",24,"0:03:40",5,220.1018519,3.666666667,2021,1,"Mon",9,"Morning"
"1343","ID1343","Dan",2021-01-25,"9:33:07","Technical Support","Y","Y",40,"0:06:57",3,417.1930556,6.95,2021,1,"Mon",9,"Morning"
"1344","ID1344","Becky",2021-01-25,"9:33:07","Payment related","Y","Y",57,"0:05:45",4,345.1597222,5.75,2021,1,"Mon",9,"Morning"
"1345","ID1345","Stewart",2021-01-25,"9:37:26","Technical Support","Y","Y",19,"0:06:23",3,383.1773148,6.383333333,2021,1,"Mon",9,"Morning"
"1346","ID1346","Martha",2021-01-25,"9:37:26","Streaming","Y","Y",55,"0:06:35",3,395.1828704,6.583333333,2021,1,"Mon",9,"Morning"
"1347","ID1347","Martha",2021-01-25,"10:10:34","Contract related","Y","Y",102,"0:05:13",5,313.1449074,5.216666667,2021,1,"Mon",10,"Morning"
"1348","ID1348","Joe",2021-01-25,"10:10:34","Payment related","Y","N",123,"0:00:38",3,38.01759259,0.633333333,2021,1,"Mon",10,"Morning"
"1349","ID1349","Diane",2021-01-25,"10:27:50","Admin Support","N","N",NA,"",NA,0,0,2021,1,"Mon",10,"Morning"
"1350","ID1350","Joe",2021-01-25,"10:27:50","Contract related","N","N",NA,"",NA,0,0,2021,1,"Mon",10,"Morning"
"1351","ID1351","Joe",2021-01-25,"10:42:14","Streaming","Y","Y",115,"0:05:58",4,358.1657407,5.966666667,2021,1,"Mon",10,"Morning"
"1352","ID1352","Dan",2021-01-25,"10:42:14","Technical Support","Y","Y",53,"0:06:05",5,365.1689815,6.083333333,2021,1,"Mon",10,"Morning"
"1353","ID1353","Diane",2021-01-25,"11:03:50","Technical Support","Y","Y",61,"0:02:05",5,125.0578704,2.083333333,2021,1,"Mon",11,"Morning"
"1354","ID1354","Diane",2021-01-25,"11:03:50","Technical Support","Y","Y",99,"0:05:33",5,333.1541667,5.55,2021,1,"Mon",11,"Morning"
"1355","ID1355","Greg",2021-01-25,"11:42:43","Admin Support","N","N",NA,"",NA,0,0,2021,1,"Mon",11,"Morning"
"1356","ID1356","Greg",2021-01-25,"11:42:43","Payment related","Y","N",57,"0:02:26",3,146.0675926,2.433333333,2021,1,"Mon",11,"Morning"
"1357","ID1357","Diane",2021-01-25,"11:48:29","Contract related","Y","Y",24,"0:04:43",3,283.1310185,4.716666667,2021,1,"Mon",11,"Morning"
"1358","ID1358","Stewart",2021-01-25,"11:48:29","Contract related","Y","Y",75,"0:01:43",4,103.0476852,1.716666667,2021,1,"Mon",11,"Morning"
"1359","ID1359","Joe",2021-01-25,"11:54:14","Contract related","Y","Y",72,"0:05:31",4,331.1532407,5.516666667,2021,1,"Mon",11,"Morning"
"1360","ID1360","Stewart",2021-01-25,"11:54:14","Payment related","Y","Y",73,"0:03:14",4,194.0898148,3.233333333,2021,1,"Mon",11,"Morning"
"1361","ID1361","Martha",2021-01-25,"11:54:14","Payment related","Y","N",105,"0:03:05",4,185.0856481,3.083333333,2021,1,"Mon",11,"Morning"
"1362","ID1362","Greg",2021-01-25,"11:54:14","Technical Support","Y","Y",75,"0:03:45",3,225.1041667,3.75,2021,1,"Mon",11,"Morning"
"1363","ID1363","Becky",2021-01-25,"12:00:00","Payment related","Y","Y",29,"0:04:49",4,289.1337963,4.816666667,2021,1,"Mon",12,"Morning"
"1364","ID1364","Stewart",2021-01-25,"12:00:00","Technical Support","Y","Y",41,"0:01:43",1,103.0476852,1.716666667,2021,1,"Mon",12,"Morning"
"1365","ID1365","Martha",2021-01-25,"12:10:05","Admin Support","Y","Y",93,"0:03:11",4,191.0884259,3.183333333,2021,1,"Mon",12,"Morning"
"1366","ID1366","Jim",2021-01-25,"12:10:05","Admin Support","N","N",NA,"",NA,0,0,2021,1,"Mon",12,"Morning"
"1367","ID1367","Dan",2021-01-25,"12:12:58","Admin Support","Y","Y",73,"0:05:35",3,335.1550926,5.583333333,2021,1,"Mon",12,"Morning"
"1368","ID1368","Stewart",2021-01-25,"12:12:58","Streaming","N","N",NA,"",NA,0,0,2021,1,"Mon",12,"Morning"
"1369","ID1369","Greg",2021-01-25,"12:18:43","Payment related","Y","Y",112,"0:01:21",4,81.0375,1.35,2021,1,"Mon",12,"Morning"
"1370","ID1370","Diane",2021-01-25,"12:18:43","Payment related","Y","Y",37,"0:05:39",4,339.1569444,5.65,2021,1,"Mon",12,"Morning"
"1371","ID1371","Greg",2021-01-25,"12:21:36","Contract related","Y","Y",59,"0:05:50",5,350.162037,5.833333333,2021,1,"Mon",12,"Morning"
"1372","ID1372","Jim",2021-01-25,"12:21:36","Technical Support","N","N",NA,"",NA,0,0,2021,1,"Mon",12,"Morning"
"1373","ID1373","Becky",2021-01-25,"12:21:36","Technical Support","Y","Y",56,"0:01:23",3,83.03842593,1.383333333,2021,1,"Mon",12,"Morning"
"1374","ID1374","Greg",2021-01-25,"12:21:36","Contract related","Y","Y",56,"0:05:12",3,312.1444444,5.2,2021,1,"Mon",12,"Morning"
"1375","ID1375","Jim",2021-01-25,"12:43:12","Admin Support","N","N",NA,"",NA,0,0,2021,1,"Mon",12,"Morning"
"1376","ID1376","Stewart",2021-01-25,"12:43:12","Admin Support","Y","Y",43,"0:06:30",5,390.1805556,6.5,2021,1,"Mon",12,"Morning"
"1377","ID1377","Dan",2021-01-25,"12:53:17","Payment related","Y","Y",80,"0:06:09",2,369.1708333,6.15,2021,1,"Mon",12,"Morning"
"1378","ID1378","Jim",2021-01-25,"12:53:17","Admin Support","Y","Y",66,"0:06:03",3,363.1680556,6.05,2021,1,"Mon",12,"Morning"
"1379","ID1379","Becky",2021-01-25,"14:11:02","Contract related","Y","Y",54,"0:04:11",3,251.1162037,4.183333333,2021,1,"Mon",14,"Afternoon"
"1380","ID1380","Joe",2021-01-25,"14:11:02","Streaming","Y","Y",94,"0:05:03",2,303.1402778,5.05,2021,1,"Mon",14,"Afternoon"
"1381","ID1381","Becky",2021-01-25,"14:11:02","Streaming","N","N",NA,"",NA,0,0,2021,1,"Mon",14,"Afternoon"
"1382","ID1382","Martha",2021-01-25,"14:11:02","Streaming","Y","Y",24,"0:04:04",4,244.112963,4.066666667,2021,1,"Mon",14,"Afternoon"
"1383","ID1383","Diane",2021-01-25,"14:12:29","Streaming","N","N",NA,"",NA,0,0,2021,1,"Mon",14,"Afternoon"
"1384","ID1384","Martha",2021-01-25,"14:12:29","Contract related","Y","Y",108,"0:06:36",3,396.1833333,6.6,2021,1,"Mon",14,"Afternoon"
"1385","ID1385","Joe",2021-01-25,"14:26:53","Payment related","Y","Y",106,"0:00:54",3,54.025,0.9,2021,1,"Mon",14,"Afternoon"
"1386","ID1386","Joe",2021-01-25,"14:26:53","Technical Support","N","N",NA,"",NA,0,0,2021,1,"Mon",14,"Afternoon"
"1387","ID1387","Becky",2021-01-25,"14:34:05","Payment related","Y","Y",111,"0:06:03",3,363.1680556,6.05,2021,1,"Mon",14,"Afternoon"
"1388","ID1388","Joe",2021-01-25,"14:34:05","Admin Support","Y","Y",56,"0:03:18",3,198.0916667,3.3,2021,1,"Mon",14,"Afternoon"
"1389","ID1389","Dan",2021-01-25,"15:04:19","Contract related","Y","Y",78,"0:05:10",4,310.1435185,5.166666667,2021,1,"Mon",15,"Afternoon"
"1390","ID1390","Stewart",2021-01-25,"15:04:19","Streaming","Y","Y",15,"0:02:10",3,130.0601852,2.166666667,2021,1,"Mon",15,"Afternoon"
"1391","ID1391","Becky",2021-01-25,"15:05:46","Payment related","N","N",NA,"",NA,0,0,2021,1,"Mon",15,"Afternoon"
"1392","ID1392","Martha",2021-01-25,"15:05:46","Streaming","Y","Y",50,"0:00:32",3,32.01481481,0.533333333,2021,1,"Mon",15,"Afternoon"
"1393","ID1393","Dan",2021-01-25,"15:20:10","Streaming","Y","Y",53,"0:03:48",3,228.1055556,3.8,2021,1,"Mon",15,"Afternoon"
"1394","ID1394","Joe",2021-01-25,"15:20:10","Technical Support","Y","Y",106,"0:06:35",1,395.1828704,6.583333333,2021,1,"Mon",15,"Afternoon"
"1395","ID1395","Diane",2021-01-25,"15:51:50","Admin Support","Y","Y",44,"0:05:57",5,357.1652778,5.95,2021,1,"Mon",15,"Afternoon"
"1396","ID1396","Becky",2021-01-25,"15:51:50","Contract related","N","N",NA,"",NA,0,0,2021,1,"Mon",15,"Afternoon"
"1397","ID1397","Greg",2021-01-25,"15:53:17","Admin Support","Y","Y",31,"0:04:53",3,293.1356481,4.883333333,2021,1,"Mon",15,"Afternoon"
"1398","ID1398","Joe",2021-01-25,"15:53:17","Admin Support","Y","Y",41,"0:05:02",5,302.1398148,5.033333333,2021,1,"Mon",15,"Afternoon"
"1399","ID1399","Becky",2021-01-25,"16:13:26","Streaming","Y","Y",109,"0:05:46",3,346.1601852,5.766666667,2021,1,"Mon",16,"Afternoon"
"1400","ID1400","Martha",2021-01-25,"16:13:26","Admin Support","Y","Y",13,"0:01:09",3,69.03194444,1.15,2021,1,"Mon",16,"Afternoon"
"1401","ID1401","Diane",2021-01-25,"17:32:38","Payment related","Y","Y",19,"0:06:38",5,398.1842593,6.633333333,2021,1,"Mon",17,"Afternoon"
"1402","ID1402","Stewart",2021-01-25,"17:32:38","Contract related","Y","Y",76,"0:05:44",5,344.1592593,5.733333333,2021,1,"Mon",17,"Afternoon"
"1403","ID1403","Becky",2021-01-26,"9:05:46","Contract related","Y","Y",86,"0:01:02",4,62.0287037,1.033333333,2021,1,"Tue",9,"Morning"
"1404","ID1404","Martha",2021-01-26,"9:05:46","Contract related","Y","Y",63,"0:02:25",4,145.0671296,2.416666667,2021,1,"Tue",9,"Morning"
"1405","ID1405","Dan",2021-01-26,"9:30:14","Payment related","Y","Y",113,"0:00:51",5,51.02361111,0.85,2021,1,"Tue",9,"Morning"
"1406","ID1406","Greg",2021-01-26,"9:30:14","Admin Support","Y","Y",84,"0:01:17",3,77.03564815,1.283333333,2021,1,"Tue",9,"Morning"
"1407","ID1407","Jim",2021-01-26,"9:41:46","Admin Support","Y","N",41,"0:03:26",4,206.0953704,3.433333333,2021,1,"Tue",9,"Morning"
"1408","ID1408","Becky",2021-01-26,"9:41:46","Payment related","Y","Y",13,"0:03:53",3,233.1078704,3.883333333,2021,1,"Tue",9,"Morning"
"1409","ID1409","Stewart",2021-01-26,"9:51:50","Technical Support","N","N",NA,"",NA,0,0,2021,1,"Tue",9,"Morning"
"1410","ID1410","Jim",2021-01-26,"9:51:50","Payment related","Y","Y",79,"0:02:50",3,170.0787037,2.833333333,2021,1,"Tue",9,"Morning"
"1411","ID1411","Diane",2021-01-26,"10:27:50","Contract related","Y","Y",103,"0:02:31",3,151.0699074,2.516666667,2021,1,"Tue",10,"Morning"
"1412","ID1412","Diane",2021-01-26,"10:27:50","Contract related","Y","Y",68,"0:02:18",3,138.0638889,2.3,2021,1,"Tue",10,"Morning"
"1413","ID1413","Diane",2021-01-26,"10:40:48","Contract related","Y","Y",57,"0:05:29",2,329.1523148,5.483333333,2021,1,"Tue",10,"Morning"
"1414","ID1414","Stewart",2021-01-26,"10:40:48","Payment related","N","N",NA,"",NA,0,0,2021,1,"Tue",10,"Morning"
"1415","ID1415","Diane",2021-01-26,"10:50:53","Payment related","Y","Y",72,"0:01:31",3,91.04212963,1.516666667,2021,1,"Tue",10,"Morning"
"1416","ID1416","Stewart",2021-01-26,"10:50:53","Streaming","Y","Y",53,"0:05:52",5,352.162963,5.866666667,2021,1,"Tue",10,"Morning"
"1417","ID1417","Becky",2021-01-26,"10:52:19","Contract related","Y","Y",16,"0:03:35",1,215.099537,3.583333333,2021,1,"Tue",10,"Morning"
"1418","ID1418","Becky",2021-01-26,"10:52:19","Technical Support","Y","Y",77,"0:01:42",3,102.0472222,1.7,2021,1,"Tue",10,"Morning"
"1419","ID1419","Dan",2021-01-26,"10:59:31","Payment related","Y","Y",68,"0:06:48",5,408.1888889,6.8,2021,1,"Tue",10,"Morning"
"1420","ID1420","Dan",2021-01-26,"10:59:31","Streaming","Y","Y",50,"0:02:46",4,166.0768519,2.766666667,2021,1,"Tue",10,"Morning"
"1421","ID1421","Joe",2021-01-26,"11:19:41","Admin Support","N","N",NA,"",NA,0,0,2021,1,"Tue",11,"Morning"
"1422","ID1422","Dan",2021-01-26,"11:19:41","Payment related","Y","Y",68,"0:05:16",3,316.1462963,5.266666667,2021,1,"Tue",11,"Morning"
"1423","ID1423","Diane",2021-01-26,"11:47:02","Streaming","Y","Y",39,"0:03:52",5,232.1074074,3.866666667,2021,1,"Tue",11,"Morning"
"1424","ID1424","Diane",2021-01-26,"11:47:02","Contract related","Y","Y",78,"0:06:35",4,395.1828704,6.583333333,2021,1,"Tue",11,"Morning"
"1425","ID1425","Diane",2021-01-26,"12:48:58","Streaming","Y","Y",106,"0:01:52",3,112.0518519,1.866666667,2021,1,"Tue",12,"Morning"
"1426","ID1426","Becky",2021-01-26,"12:48:58","Streaming","N","N",NA,"",NA,0,0,2021,1,"Tue",12,"Morning"
